projectid;CURRENT.DATE;simulationid;WLVG;WLVD;WST;WRT;WSO;TAGB;TSUM;DVS;LAI;TRANRF;GRT;NNI;NPKI;ES0;ETC;TRMAX;EVMAX;WAVT;TPAR;TPARINT;FINT;RAIN;WBAL;WBALL;SMACT;TDRAIN;TRAIN;TRUNOF;TIRR;TESOIL;TTRANS;WTOT;TWDR;CFET;CFEV;CRAIRC;DEPNR;IAIRDU;IOPT;IRRI;KSUB;RDI;RDMCR;RDMSO;RUNFR;SM0;SMDRY;SMFC;SMI;SMLOWI;SMW;RD;RR;RDM
in1;02.12.1985;in1_00__2;24.10723394376675;13.0759018917815;20.03394631534041;37.646845858945994;0.0;57.21708215088866;499.3295;0.4755519047619047;0.7070098781266307;1.0;0.0;1.0;0.8638330705224593;1.3392024044748922;1.3858581316381433;0.480984174804233;0.8744108441361688;101.40000000000015;198.655;43.561553204802635;0.34571086768195125;0.0;2.8421709430404007E-14;0.0;0.35000000000000003;165.98396317513254;290.52457841921955;0.0;0.0;47.037344276273636;15.00327096781357;236.60000000000016;197.59656864183773;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.6880000000000005;0.012;1.25
in1;03.12.1985;in1_00__2;23.943103542550777;13.240032292997473;20.03394631534041;37.646845858945994;0.0;57.21708215088866;499.3295;0.4755519047619047;0.7037593298611039;1.0;0.0;1.0;0.8680267627550663;0.4487325622706714;0.5118848859633945;0.1769641680796818;0.29360083881093235;101.9946301637413;202.695;44.95822511023772;0.3444335434430875;0.0;0.0;0.0;0.3482480089589261;165.98396317513254;290.52457841921955;0.0;0.0;47.761729937728255;15.484255142617803;239.59463016374133;201.79656864183772;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7000000000000005;0.012;1.25
in1;04.12.1985;in1_00__2;23.785111098340725;13.398024737207527;20.03394631534041;37.646845858945994;0.0;57.217082150888665;499.3295;0.4755519047619047;0.7006237739123088;1.0;0.0;1.0;0.8721022677658732;0.8116206816874733;0.9166748864909067;0.31573357933935303;0.5320712943621626;103.43103143207195;205.785;46.02252475947686;0.3431990433723803;0.0;2.8421709430404007E-14;0.0;0.34775861633153116;165.98396317513257;290.52457841921955;0.0;0.0;47.94836450131793;15.661219310697485;243.43103143207196;205.9965686418377;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7120000000000005;0.012;1.25
in1;05.12.1985;in1_00__2;23.63300800982;13.550127825728254;20.03394631534041;37.646845858945994;0.0;57.21708215088866;499.3295;0.4755519047619047;0.6975989419463576;1.0;0.0;1.0;0.8760621745260753;0.5427904449574221;0.5943049951606539;0.2039649058105635;0.35650528349636623;104.63016170545235;209.96;47.45538076555655;0.3420059334954818;3.15735936158035;2.8421709430404007E-14;2.8421709430404007E-14;0.3469524743054104;165.98396317513257;290.52457841921955;0.0;0.0;48.23350064859818;15.976952890036838;247.03016170545237;210.1965686418377;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7240000000000005;0.012;1.25
in1;06.12.1985;in1_00__2;23.486556828712754;13.696579006835501;20.03394631534041;37.646845858945994;0.0;57.217082150888665;499.3295;0.4755519047619047;0.6946807357006141;1.0;0.0;1.0;0.8799090682081235;0.5162203753287885;0.5113205957186209;0.1748746776542128;0.3396699439750782;108.60000000000015;211.41;47.951289369125;0.34085282685245133;0.0;0.0;0.0;0.35;166.41101405285826;293.6819377807999;0.0;0.0;48.59000593209455;16.180917795847403;253.40000000000018;214.3965686418377;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7360000000000005;0.012;1.25
in1;07.12.1985;in1_00__2;23.345530704005604;13.837605131542649;20.03394631534041;37.646845858945994;0.0;57.21708215088866;499.3295;0.4755519047619047;0.6918652195792571;1.0;0.0;1.0;0.8836455255682498;0.5064764713561642;0.516981909817847;0.1762147453929922;0.3338425343601611;110.0801394042322;214.765;49.09485060321497;0.33973838210092605;0.0;0.0;0.0;0.34956540679922826;166.41101405285826;293.6819377807999;0.0;0.0;48.73499185020829;16.355792473501616;257.2801394042322;218.59656864183768;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7480000000000006;0.012;1.25
in1;08.12.1985;in1_00__2;23.20971285623586;13.973422979312392;20.03394631534041;37.646845858945994;0.0;57.21708215088866;499.3295;0.4755519047619047;0.6891486136015395;1.0;0.0;1.0;0.8872741107180863;0.49511269107325073;0.46884432853302704;0.15928441363300566;0.3269039064503889;111.57288374013407;218.095;50.22617941561106;0.3386613021440099;0.0;0.0;0.0;0.34916160927825385;166.41101405285826;293.6819377807999;0.0;0.0;48.86603276891342;16.53200721889461;261.17288374013407;222.79656864183767;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7600000000000006;0.012;1.25
in1;09.12.1985;in1_00__2;23.078896080151008;14.104239755397245;20.03394631534041;37.646845858945994;0.0;57.21708215088866;501.284;0.47741333333333325;0.6865272866846813;1.0;0.0;1.0;0.8924841229745725;0.2038337336414231;0.1227126663878895;0.041558031388486134;0.13480313598554347;113.09416445228803;222.65;51.768781646877024;0.3376203327843854;0.0;5.6843418860808015E-14;0.0;0.34880811112143134;166.41101405285826;293.6819377807999;0.0;0.0;48.985467643126455;16.691291632527616;265.094164452288;226.99656864183765;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7720000000000006;0.012;1.25
in1;10.12.1985;in1_00__2;22.9548286925092;14.228307143039052;20.03394631534041;37.646845858945994;0.0;57.217082150888665;501.284;0.47741333333333325;0.6840347203632499;1.0;0.004508269459599248;1.0;0.8958579598214155;0.06046118513213214;0.032457283034357014;0.010958238699336601;0.04004825968728335;114.806349297631;225.19;52.626337292149366;0.3366289765124826;4.61372137067428;5.6843418860808015E-14;0.0;0.3487128876912316;166.41101405285826;293.6819377807999;0.0;0.0;49.031724766394994;16.732849663916102;269.206349297631;231.19656864183764;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7840000000000006;0.012;1.25
in1;11.12.1985;in1_00__2;22.83731142523057;14.347835277638442;20.035816911737687;37.647472664687555;0.0;57.2209636146067;505.531;0.48145809523809513;0.6816697626041075;1.0;0.028083332852873323;1.0;0.9027537340320623;0.0;0.0;1.0E-4;0.0;117.6000000000002;225.94;52.87880902453373;0.33568700168181964;22.5450456136969;5.6843418860808015E-14;0.0;0.35000000000000003;169.98007822277677;298.2956591514742;0.0;0.0;49.071773026082276;16.74380790261544;274.4000000000002;235.39656864183763;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.7960000000000006;0.012;1.25
in1;12.12.1985;in1_00__2;22.73874069871068;14.458877440680972;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.1495;0.48395190476190464;0.6796792402456862;1.0;0.0;1.0;0.907554281777329;0.2992940886059782;0.2514531430351156;0.08440955164892769;0.19882495338074455;119.40000000000015;226.315;53.00469165016441;0.33489312978456987;0.0;5.6843418860808015E-14;0.0;0.3499999999999999;192.5250238364737;320.8407047651711;0.0;0.0;49.071773026082276;16.74390790261544;278.60000000000014;239.59656864183762;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8080000000000006;0.012;1.25
in1;13.12.1985;in1_00__2;22.63363573794211;14.563982401449541;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.1495;0.48395190476190464;0.67755166591092;1.0;0.0;1.0;0.9104889356643316;0.44215767522924904;0.4567998002386399;0.15297911478688442;0.2940821075134564;120.95087846389421;228.975;53.89550737539137;0.3340435490519237;0.0;5.6843418860808015E-14;0.0;0.3496916812671956;192.52502383647374;320.8407047651711;0.0;0.0;49.23648501053928;16.82831745426437;282.5508784638942;243.7965686418376;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8200000000000006;0.012;1.25
in1;14.12.1985;in1_00__2;22.53233769670766;14.665280442683992;20.047569687403787;37.651331785351694;0.0;57.245187826795444;508.1495;0.48395190476190464;0.6754981416981694;1.0;0.0;1.0;0.9133353122622577;0.429449548465567;0.4370155473560883;0.14598222442969674;0.2859946971573829;122.41095885528044;230.935;54.550232731533136;0.33322250872994275;0.0;0.0;0.0;0.3492816571405857;192.52502383647376;320.8407047651711;0.0;0.0;49.42342550436618;16.981296569051253;286.41095885528046;247.9965686418376;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8320000000000006;0.012;1.25
in1;15.12.1985;in1_00__2;22.434699796183335;14.762918343208318;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.1495;0.48395190476190464;0.6735159972724879;1.0;0.0;1.0;0.9160957371512026;0.9961320339851508;1.0748441466393386;0.3581622630368549;0.6641984185943582;123.91171253456494;235.755;56.15636522361146;0.3324290474245;0.0;5.6843418860808015E-14;0.0;0.3489323467963518;192.52502383647376;320.8407047651711;0.0;0.0;49.57668960065199;17.12727879348095;290.31171253456495;252.1965686418376;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8440000000000006;0.012;1.25
in1;16.12.1985;in1_00__2;22.340581448751692;14.857036690639958;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.1495;0.48395190476190464;0.6716026642161799;1.0;0.0;1.0;0.9187724977612691;0.6689520482242653;0.7090169164869183;0.23569781815560256;0.44657295606040465;125.03995831685583;239.135;57.27997540390627;0.3316622360164345;0.0;5.6843418860808015E-14;0.0;0.34815160938016065;192.5250238364738;320.8407047651711;0.0;0.0;49.89028155532424;17.485441056517807;293.8399583168558;256.3965686418376;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8560000000000006;0.012;1.25
in1;17.12.1985;in1_00__2;22.24984796726954;14.94777017212211;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.1495;0.48395190476190464;0.6697556718171215;1.0;0.0;1.0;0.9213678422005022;0.4291384675709768;0.4542555859531151;0.15065942336016583;0.28680944385572044;126.41364372147976;241.62;58.104156060407114;0.33092117661090004;3.80803644657135;0.0;0.0;0.34767949032883116;192.5250238364738;320.8407047651711;0.0;0.0;50.080898332544706;17.72113887467341;297.6136437214797;260.59656864183756;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8680000000000007;0.012;1.25
in1;18.12.1985;in1_00__2;22.16237028945068;15.03524784994097;20.047569687403787;37.651331785351694;0.0;57.245187826795444;508.1495;0.48395190476190464;0.6679726430480225;1.0;0.0;1.0;0.9238839782649589;0.3850699999397244;0.3844996761144417;0.127239085226301;0.2576421824821116;130.20000000000027;243.91;58.86196555484607;0.33020500151642795;0.0;5.6843418860808015E-14;2.8421709430404007E-14;0.35;193.90923513730874;324.64874121174245;0.0;0.0;50.36770777640043;17.87179829803358;303.80000000000024;264.79656864183755;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8800000000000007;0.012;1.25
in1;19.12.1985;in1_00__2;22.078024716518087;15.119593422873562;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.1495;0.48395190476190464;0.6662512907271957;1.0;0.0;1.0;0.9263230726175385;0.339544796646216;0.3858520346909267;0.12741027170023428;0.22742540655475704;131.77863092412673;248.69;60.4403454620946;0.32951287225338777;0.0;0.0;0.0;0.34974844423196183;193.90923513730877;324.64874121174245;0.0;0.0;50.461837767047676;17.99903738325988;307.7786309241267;268.99656864183754;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.8920000000000007;0.012;1.25
in1;20.12.1985;in1_00__2;21.996692665328734;15.200925474062917;20.047569687403787;37.651331785351694;0.0;57.24518782679543;508.1495;0.48395190476190464;0.6645894138518934;1.0;0.0;1.0;0.9286872501228908;0.1658877755627031;0.1684484354185149;0.05550592778134414;0.11122561816531144;133.37318059060976;253.415;61.997293783491855;0.3288439785914623;2.25383367069298;0.0;1.4210854715202004E-14;0.3495215029042707;193.90923513730877;324.64874121174245;0.0;0.0;50.539877828864405;18.126447654960113;311.7731805906097;273.19656864183753;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9040000000000007;0.012;1.25
in1;21.12.1985;in1_00__2;21.91826043322042;15.27935770617123;20.047569687403787;37.651331785351694;0.0;57.24518782679543;508.1495;0.48395190476190464;0.6629848940957428;1.0;0.0;1.0;0.9309785933263682;0.2643295935670856;0.24568856271639405;0.08079320445807703;0.17740639835902094;135.60000000000028;257.275;63.2666315408549;0.32819753761570924;0.0;0.0;0.0;0.35;195.56951785266455;326.90257488243543;0.0;0.0;50.65110344702972;18.181953582741457;316.4000000000002;277.3965686418375;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9160000000000007;0.012;1.25
in1;22.12.1985;in1_00__2;21.842618974873428;15.354999164518222;20.047569687403787;37.651331785351694;0.0;57.24518782679543;508.1495;0.48395190476190464;0.6614356924622531;1.0;0.0;1.0;0.93319914206567;0.8362112042120875;0.8689221938078432;0.2851781243873742;0.5617687460630134;137.26444245861515;261.835;64.76321231238254;0.3275727928207294;0.0;0.0;0.0;0.3498520114177018;195.56951785266457;326.90257488243543;0.0;0.0;50.705867783956776;18.262746787199532;320.46444245861505;281.5965686418375;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9280000000000007;0.012;1.25
in1;23.12.1985;in1_00__2;21.769663690520716;15.427954448870933;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.1495;0.48395190476190464;0.6599398460867877;1.0;0.0;1.0;0.9353508932044463;0.40689867882247155;0.3819508451578613;0.1251167050685986;0.2736097422055296;138.6135685923651;264.905;65.76886078634217;0.3269690132324324;1.05398297273496;0.0;0.0;0.3493680696038413;195.56951785266457;326.90257488243543;0.0;0.0;50.871563525819454;18.547924911586907;324.213568592365;285.7965686418375;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9400000000000007;0.012;1.25
in1;24.12.1985;in1_00__2;21.69929422487913;15.498323914512522;20.047569687403787;37.651331785351694;0.0;57.245187826795444;508.18149999999997;0.48398238095238083;0.6584954651797919;1.0;0.0;1.0;0.9374650641438101;0.30954638808025603;0.24272824898537507;0.07936461605438425;0.20833431101999117;141.00000000000034;266.765;66.3770231509545;0.32638549255685434;2.12712864362175;0.0;0.0;0.35;195.63834297049019;327.9565578551704;0.0;0.0;51.14517326802498;18.673041616655507;329.0000000000002;289.9965686418375;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9520000000000007;0.012;1.25
in1;25.12.1985;in1_00__2;21.631446026255258;15.566172113136393;20.047569687403787;37.651331785351694;0.0;57.24518782679543;508.18149999999997;0.48398238095238083;0.6571013620771784;1.0;0.0;1.0;0.9394841545845932;0.47542086272208367;0.48987836796738954;0.15988919242198438;0.32025039027073177;142.80000000000035;270.945;67.74131450984216;0.32582180399285265;0.0;0.0;0.0;0.35;197.47777268703757;330.08368649879213;0.0;0.0;51.35350757904497;18.75240623270989;333.2000000000002;294.1965686418375;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9640000000000007;0.012;1.25
in1;26.12.1985;in1_00__2;21.56599376406343;15.631624375328222;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.18149999999997;0.48398238095238083;0.6557551308088748;1.0;0.0;1.0;0.9414402037249642;1.28532543826184;1.3825153270163126;0.4504536378962236;0.8665383852494634;144.35599642805587;275.34999999999997;69.17655955643068;0.32527702414184745;2.56682261090191;5.6843418860808015E-14;1.4210854715202004E-14;0.3497468842614683;197.47777268703757;330.08368649879213;0.0;0.0;51.43762195856747;18.912295425131877;337.15599642805574;298.39656864183746;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9760000000000008;0.012;1.25
in1;27.12.1985;in1_00__2;21.502848753998816;15.694769385392835;20.047569687403787;37.651331785351694;0.0;57.24518782679543;508.18149999999997;0.48398238095238083;0.6544550845689013;1.0;0.0;1.0;0.9433350354225234;0.5322819672886302;0.4962436417524719;0.1614166550385571;0.3591428729646164;146.40000000000038;277.135;69.75717904452387;0.32475051618246253;2.46816650650317;5.6843418860808015E-14;0.0;0.35;198.48359970284926;332.65050910969404;0.0;0.0;52.30416034381693;19.3627490630281;341.60000000000025;302.59656864183745;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.9880000000000008;0.012;1.25
in1;28.12.1985;in1_00__2;21.441925845850808;15.755692293540845;20.047569687403787;37.651331785351694;0.0;57.245187826795444;508.18149999999997;0.48398238095238083;0.6531995986494522;1.0;0.0;1.0;0.9451704307269096;0.4509489566851248;0.4386823449454002;0.1424623179611518;0.3045030502296876;148.2000000000004;280.435;70.828855747926;0.324241664818379;0.0;0.0;0.0;0.35;200.43120668134927;335.1186756161972;0.0;0.0;52.66330321678155;19.52416571806666;345.80000000000024;306.79656864183744;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0000000000000007;0.012;1.25
in1;29.12.1985;in1_00__2;21.38314326792513;15.814474871466523;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.18149999999997;0.48398238095238083;0.6519871079960334;1.0;0.0;1.0;0.9469481281540973;0.3588554180561395;0.3218501323013929;0.10435722271941919;0.24249953987652145;149.78474010036595;284.915;72.28145840631234;0.32374987555387635;0.0;5.6843418860808015E-14;0.0;0.3497847401003656;200.43120668134927;335.1186756161972;0.0;0.0;52.73610079845483;19.66662803602781;349.7847401003658;310.9965686418374;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0120000000000007;0.012;1.25
in1;30.12.1985;in1_00__2;21.326422479109503;15.87119566028215;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.18149999999997;0.48398238095238083;0.6508161048677366;1.0;0.0;1.0;0.9486698240236439;0.9517533741363144;0.9990763756483528;0.32345085228497206;0.6436233377017008;151.42399773026847;289.67;73.82088906457102;0.32327457399280213;0.0;0.0;0.0;0.3496284562552056;200.43120668134927;335.1186756161972;0.0;0.0;52.792485945832894;19.770985258747228;353.82399773026833;315.1965686418374;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0240000000000007;0.012;1.25
in1;31.12.1985;in1_00__2;21.271688028169564;15.92593011122209;20.047569687403787;37.651331785351694;0.0;57.245187826795444;508.18149999999997;0.48398238095238083;0.6496851365976805;1.0;0.0;1.0;0.9503371728524999;0.8460109199032242;0.8955605674599333;0.2895119609303621;0.5725171001782507;152.7547829114504;294.02000000000004;75.2271334614397;0.32281520516034456;0.0;5.6843418860808015E-14;0.0;0.34917459268696294;200.43120668134927;335.1186756161972;0.0;0.0;52.93824991236599;20.0944361110322;357.5547829114503;319.3965686418374;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0360000000000007;0.012;1.25
in1;01.01.1986;in1_00__2;21.218867419885637;15.978750719506017;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.18149999999997;0.48398238095238083;0.6485928034489046;1.0;0.0;1.0;0.9519517877994499;0.6411850575060858;0.694456713003102;0.22418118628307487;0.4342007716215114;154.13881367119166;296.20500000000004;75.93248468471506;0.3223712328469842;0.0;5.6843418860808015E-14;0.0;0.3487826386787561;200.43120668134927;335.1186756161972;0.0;0.0;53.06470719169439;20.38394807196256;361.33881367119153;323.5965686418374;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0480000000000007;0.012;1.25
in1;02.01.1986;in1_00__2;21.167890987663338;16.029727151728316;20.047569687403787;37.651331785351694;0.0;57.24518782679544;508.18149999999997;0.48398238095238083;0.64753775656124;1.0;0.0;1.0;0.953515241154648;1.4610269844079633;1.65153106459284;0.5324061053778861;0.9900339142216565;155.62098400615415;300.67;77.37187223937684;0.3219421389740006;0.0;5.6843418860808015E-14;0.0;0.3484933053493834;200.43120668134927;335.1186756161972;0.0;0.0;53.158355670448834;20.608129258245636;365.220984006154;327.7965686418374;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0600000000000007;0.012;1.25
in1;03.01.1986;in1_00__2;21.118691772272026;16.078926367119628;20.047569687403787;37.651331785351694;0.0;57.24518782679544;510.17049999999995;0.48587666666666657;0.6465186959849105;1.0;0.0;1.0;0.9568858919582103;0.7570439160859389;0.7992000916088171;0.2572961869607598;0.5133195784439779;156.67984753888032;302.64000000000004;78.00609825315563;0.32152742297991976;3.22632039205928;5.6843418860808015E-14;0.0;0.3478111769234717;200.43120668134927;335.1186756161972;0.0;0.0;53.367086032344766;21.140535363623524;368.6798475388802;331.99656864183737;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0720000000000007;0.012;1.25
in1;04.01.1986;in1_00__2;21.073166094333477;16.124452045058177;20.047569687403787;37.651331785351694;0.0;57.245187826795444;511.3879999999999;0.4870361904761904;0.6455741346302903;1.0;0.0;1.0;0.9594355643537332;0.6209494341101371;0.6712117127816802;0.21581297228463173;0.4212971627598653;160.80000000000032;304.48500000000007;78.59931634855359;0.32114279861396733;1.41304731369019;0.0;7.105427357601002E-15;0.35;200.5667588468838;338.3449960082565;0.0;0.0;53.88040561078874;21.397831550584282;375.2000000000002;336.19656864183736;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0840000000000007;0.012;1.25
in1;05.01.1986;in1_00__2;21.030425039838644;16.16719309955301;20.047569687403787;37.651331785351694;0.0;57.24518782679544;512.1484999999999;0.48776047619047613;0.6446862170836855;1.0;0.0;1.0;0.9614782604107281;0.8902457443892265;0.8936563884874847;0.2869913135981217;0.6043497345818958;162.60000000000034;306.56000000000006;79.26568765567757;0.320781040726721;1.53494477268623;5.6843418860808015E-14;0.0;0.35;201.3426960255295;339.7580433219467;0.0;0.0;54.301702773548605;21.613644522868913;379.4000000000002;340.39656864183735;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.0960000000000008;0.012;1.25
in1;06.01.1986;in1_00__2;20.989918611996824;16.20769952739483;20.047569687403787;37.651331785351694;0.0;57.24518782679544;512.1484999999999;0.48776047619047613;0.6438438625512289;1.0;0.0;1.0;0.9627402904062221;0.6406353965625682;0.6689318201333262;0.2145806454375881;0.43513170732685197;164.40000000000035;311.31500000000005;80.79100150433312;0.3204376680602492;0.0;0.0;0.0;0.35;201.98629975003573;341.2929880946329;0.0;0.0;54.9060525081305;21.900635836467035;383.6000000000002;344.59656864183734;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.1080000000000008;0.012;1.25
in1;07.01.1986;in1_00__2;20.950814698402823;16.24680344098883;20.047569687403787;37.651331785351694;0.0;57.245187826795444;512.1484999999999;0.48776047619047613;0.6430301608155407;1.0;0.0;1.0;0.9639617702299805;0.36967576228133336;0.35739783553561816;0.11452372898881395;0.2512177230775079;165.9008881374021;315.44500000000005;82.11440907342195;0.32010581042749675;0.0;5.6843418860808015E-14;0.0;0.3497300434453084;201.98629975003573;341.2929880946329;0.0;0.0;54.99058372529117;22.115216481904625;387.50088813740194;348.7965686418373;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.1200000000000008;0.012;1.25
in1;08.01.1986;in1_00__2;20.913063184704317;16.284554954687337;20.047569687403787;37.651331785351694;0.0;57.245187826795444;512.1484999999999;0.48776047619047613;0.6422441208486029;1.0;0.0;1.0;0.9651439496326718;0.20173683458307007;0.23025351211829845;0.07370548710040536;0.13715970165577857;167.53845708842545;320.44500000000005;83.71493812555944;0.3197850803976796;0.0;0.0;0.0;0.3495879081146652;201.98629975003573;341.2929880946329;0.0;0.0;55.038491045279;22.22974021089344;391.5384570884253;352.9965686418373;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.1320000000000008;0.012;1.25
in1;09.01.1986;in1_00__2;20.876615845519257;16.321002293872397;20.047569687403787;37.651331785351694;0.0;57.245187826795444;512.1484999999999;0.48776047619047613;0.6414847869397652;1.0;0.0;1.0;0.9662880434586312;1.3755463809623576;1.5143759176364446;0.48427482457368026;0.9356671709355728;169.2390582466215;325.4150000000001;85.30426997513591;0.3194751036380312;0.0;0.0;7.105427357601002E-15;0.349504468415743;201.98629975003573;341.2929880946329;0.0;0.0;55.064184399982516;22.303445697993844;395.63905824662135;357.1965686418373;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.1440000000000008;0.012;1.25
in1;10.01.1986;in1_00__2;20.841426267213507;16.356191872178147;20.047569687403787;37.651331785351694;0.0;57.245187826795444;512.1484999999999;0.48776047619047613;0.6407512373727586;1.0;0.0;1.0;0.9673952323665691;1.0533041680342952;1.196701151203258;0.3823162243044121;0.7167997097891685;170.3825069455054;330.4650000000001;86.91761924850796;0.31917551846885794;0.0;0.0;7.105427357601002E-15;0.3489357578194974;201.98629975003573;341.2929880946329;0.0;0.0;55.23646087652492;22.787720522567525;399.1825069455053;361.3965686418373;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.1560000000000008;0.012;1.25
