site,year,month,day,tx,tn,p,rad,vp,rhx,rhn
indiana,1973,10,23,21.149,5.225,0.0,14.43,1.06,100.0,42.23345978348816
indiana,1973,10,24,23.105,10.655,0.0,14.08,1.083,84.41734880340506,38.304697844282515
indiana,1973,10,25,20.171,14.823,0.0,11.34,1.147,68.03043959247213,48.53695713943081
indiana,1973,10,26,17.978,7.809,0.0,13.55,1.145,100.0,55.55189390190382
indiana,1973,10,27,14.525,7.644,9.46037614897932,3.48,1.114,100.0,67.35638322273958
indiana,1973,10,28,12.656,5.25,0.0,11.54,0.898,100.0,61.32210007398039
indiana,1973,10,29,11.019,2.599,2.7723741291652,3.37,0.776,100.0,59.039558729948425
indiana,1973,10,30,12.238,8.847,2.27499902247885,4.09,0.995,87.56891606038297,69.83791912523469
indiana,1973,10,31,11.097,7.08,14.7824765635391,1.9,1.004,99.6649446369971,75.99139549197061
indiana,1973,11,1,11.414,5.203,0.0,9.2,0.674,76.1797656524887,49.95260697112859
indiana,1973,11,2,15.287,6.921,0.0,6.94,0.888,89.11755446681384,51.11930579237476
indiana,1973,11,3,10.116,2.939,0.0,12.23,0.724,95.95860093497959,58.503135729490715
indiana,1973,11,4,8.87,0.199,0.0,9.81,0.613,98.91837801146494,53.86563629147468
indiana,1973,11,5,6.263,0.019,0.0,12.82,0.542,88.61347732810974,56.916446627537574
indiana,1973,11,6,4.331,-4.545,0.0,12.27,0.321,73.63146993000909,38.563021693113804
indiana,1973,11,7,8.099,-2.354,0.0,9.77,0.416,80.97330976442579,38.51767590605178
indiana,1973,11,8,6.782,2.8,0.0,6.0,0.553,74.02176690056965,56.03064722724635
indiana,1973,11,9,2.283,-3.845,0.0,10.3,0.353,76.80772989554917,49.02360220257735
indiana,1973,11,10,2.787,-4.955,0.0,11.44,0.327,77.37483404796232,43.81102862601639
indiana,1973,11,11,7.851,-3.007,0.0,10.78,0.412,84.18976070663354,38.797253138900956
indiana,1973,11,12,13.314,4.993,0.0,6.7,0.583,66.86663086994655,38.13414230930772
indiana,1973,11,13,17.409,8.242,0.0,9.1,0.878,80.50769214511817,44.15327598224915
indiana,1973,11,14,17.693,10.856,0.0,3.45,1.433,100.0,70.78350886431193
indiana,1973,11,15,18.481,10.058,5.54846525187713,5.51,1.614,100.0,75.8728118789038
indiana,1973,11,16,7.495,2.841,0.0,9.48,0.54,72.07131835254441,52.10215429131602
indiana,1973,11,17,9.822,-0.662,0.0,10.69,0.481,82.6472116523251,39.64093199916038
indiana,1973,11,18,13.44,5.324,1.28479599942466,4.59,0.727,81.48054259329025,47.16404990350712
indiana,1973,11,19,12.439,6.121,0.0,7.85,1.043,100.0,72.24570763918463
indiana,1973,11,20,16.617,5.998,0.0,7.8,1.0,100.0,52.87662758428968
indiana,1973,11,21,16.638,9.428,14.6586835384319,4.14,1.126,95.28802100148421,59.45966771515687
indiana,1973,11,22,16.643,5.002,0.0,9.48,0.78,89.40517189082044,41.175671419742855
indiana,1973,11,23,14.555,6.609,0.0,9.09,1.104,100.0,66.62247605903318
indiana,1973,11,24,17.45,7.991,21.9191193579604,0.96,1.561,100.0,78.29728711992207
indiana,1973,11,25,14.87,5.382,18.6336696147009,3.65,1.025,100.0,60.6105180469765
indiana,1973,11,26,13.257,3.551,5.51331043243408,4.83,0.905,100.0,59.416849544929086
indiana,1973,11,27,14.628,9.585,1.37280523767913,5.24,1.409,100.0,84.62817408613112
indiana,1973,11,28,11.472,2.285,7.4964791535308,5.9,0.913,100.0,67.40632308978519
indiana,1973,11,29,6.455,-1.678,0.0,9.78,0.433,80.16828274149415,44.87149313068163
indiana,1973,11,30,12.441,3.872,0.0,8.85,0.624,77.42287733229531,43.217063862898314
indiana,1973,12,1,7.089,-1.123,0.0,9.48,0.546,97.04131895082512,54.166796687629216
indiana,1973,12,2,15.058,2.326,0.0,9.21,0.702,97.19290355192419,41.01127097941946
indiana,1973,12,3,15.635,8.664,0.0,7.14,1.006,89.64056606569865,56.63374450864414
indiana,1973,12,4,15.101,10.013,25.7466072477541,2.29,1.262,100.0,73.52312219169897
indiana,1973,12,5,12.731,0.989,1.58509349711267,2.58,0.623,94.94229982566237,42.334344809283465
indiana,1973,12,6,0.557,-2.574,0.0,4.1,0.373,73.80020144147231,58.64704135917071
indiana,1973,12,7,2.239,-2.631,0.0,4.78,0.418,83.0551858145365,58.233294798480365
indiana,1973,12,8,3.669,-1.032,0.0,7.23,0.472,83.33041402734347,59.407836649053735
indiana,1973,12,9,2.705,-3.858,0.0,5.0,0.49,100.0,66.03353817648993
indiana,1973,12,10,1.063,-6.148,0.0,4.77,0.324,83.97155186425341,49.11316375509917
indiana,1973,12,11,-1.662,-10.881,0.0,5.75,0.226,84.8494608833496,41.79364245625752
indiana,1973,12,12,6.246,-4.78,0.0,8.41,0.382,89.19696599353365,40.1616850857457
indiana,1973,12,13,7.858,1.05,11.5499556064265,1.56,0.799,100.0,75.20439899584291
indiana,1973,12,14,1.102,-4.25,0.0,8.15,0.409,91.74921343057915,61.82366086989149
indiana,1973,12,15,-1.374,-4.088,4.09887730984337,3.7,0.404,89.52727335382873,73.14132680793983
indiana,1973,12,16,-3.657,-8.282,0.0,8.11,0.316,96.609733808354,67.7926869551287
indiana,1973,12,17,-6.035,-13.401,0.0,9.35,0.227,100.0,58.324469467853916
indiana,1973,12,18,-3.342,-11.563,0.0,3.74,0.232,91.99781518920894,48.610195292911776
indiana,1973,12,19,-2.803,-5.071,29.0518638066715,2.24,0.396,94.53083527287002,79.69822848156726
indiana,1973,12,20,-2.787,-7.211,13.4433686732223,8.33,0.443,100.0,89.05111772128905
indiana,1973,12,21,-7.951,-15.68,0.0,7.67,0.231,100.0,68.8224036871592
indiana,1973,12,22,-3.674,-20.973,0.0,7.95,0.187,100.0,40.16906075994557
indiana,1973,12,23,-2.69,-9.61,0.0,8.36,0.423,100.0,84.41860327915718
indiana,1973,12,24,3.731,-5.045,1.38676515592806,4.18,0.606,100.0,75.94067582319568
indiana,1973,12,25,7.211,3.521,7.78171234884439,2.92,0.894,100.0,87.95170977906051
indiana,1973,12,26,2.66,-7.918,13.2877664141802,3.44,0.678,100.0,91.66190178056387
indiana,1973,12,27,0.769,-0.842,7.51619040966034,4.91,0.619,100.0,95.84392544496689
indiana,1973,12,28,2.49,-4.558,0.0,4.24,0.473,100.0,64.72599088113651
indiana,1973,12,29,2.392,-6.246,1.28320162730233,5.78,0.563,100.0,77.58194485414084
indiana,1973,12,30,-6.057,-13.47,1.84981822957297,5.62,0.268,100.0,68.97503270298037
indiana,1973,12,31,-6.781,-11.409,6.48678839206696,8.22,0.334,100.0,90.88181293671133
indiana,1974,1,1,-9.2,-19.513,1.78776681423187,9.49,0.196,100.0,64.39715240338197
indiana,1974,1,2,-10.415,-22.094,0.0,7.73,0.141,100.0,51.00522019979367
indiana,1974,1,3,-6.627,-14.043,0.0,6.31,0.264,100.0,70.98717309773183
indiana,1974,1,4,-6.941,-21.821,0.0,10.25,0.228,100.0,62.80989236663787
indiana,1974,1,5,-7.815,-23.27,0.0,7.52,0.206,100.0,60.727596194445454
indiana,1974,1,6,-6.459,-16.606,0.0,6.55,0.268,100.0,71.13698197031623
indiana,1974,1,7,-8.014,-13.462,0.0,7.45,0.279,100.0,83.53227738685065
indiana,1974,1,8,-5.181,-24.069,2.09094285963829,6.64,0.193,100.0,46.4587551678701
indiana,1974,1,9,-1.497,-7.945,6.5968424081575,8.44,0.43,100.0,78.55702209638076
indiana,1974,1,10,-3.181,-6.521,7.87149667735321,3.77,0.428,100.0,88.60365886620299
indiana,1974,1,11,-3.36,-9.621,1.79280638690216,10.23,0.426,100.0,89.37875792864119
indiana,1974,1,12,-9.483,-21.719,0.0,11.25,0.173,100.0,58.12319763080584
indiana,1974,1,13,-5.371,-22.988,0.0,6.28,0.158,100.0,38.58769442460399
indiana,1974,1,14,-0.145,-7.268,0.0,10.16,0.427,100.0,70.65039880187656
indiana,1974,1,15,2.404,-3.002,0.0,10.03,0.623,100.0,85.77655204691668
indiana,1974,1,16,4.31,-1.665,0.0,10.12,0.665,100.0,80.00698137662276
indiana,1974,1,17,2.879,-4.27,0.0,10.22,0.706,100.0,93.97250186721956
indiana,1974,1,18,6.08,0.97,2.55482610407398,2.01,0.954,100.0,100.0
indiana,1974,1,19,4.938,0.986,5.97630739201804,3.75,0.961,100.0,100.0
indiana,1974,1,20,13.033,3.224,19.5013910530974,1.23,1.227,100.0,81.74511461014927
indiana,1974,1,21,11.89,1.749,10.8286052941367,4.01,0.866,100.0,62.19374677763316
indiana,1974,1,22,10.247,1.022,7.75429010390738,2.94,0.795,100.0,63.67968486875215
indiana,1974,1,23,10.079,-0.142,3.17770540704032,6.63,0.7,100.0,56.704111793725005
indiana,1974,1,24,7.266,-4.33,0.0,11.08,0.42,94.78744799521435,41.164143271331795
indiana,1974,1,25,9.43,-1.964,0.0,11.22,0.438,82.82637575304646,37.06086514136937
indiana,1974,1,26,12.236,-1.038,6.68408274646026,2.89,0.685,100.0,48.08570049365229
indiana,1974,1,27,13.435,4.007,9.33856727078819,5.47,0.914,100.0,59.314984843557625
indiana,1974,1,28,2.419,-1.755,7.64120717968808,2.47,0.64,100.0,88.02294666770179
indiana,1974,1,29,5.064,-2.29,0.0,9.92,0.572,100.0,65.28073074558704
indiana,1974,1,30,11.34,0.478,0.0,12.2,0.643,100.0,47.88935806278251
indiana,1974,1,31,8.332,1.032,0.0,11.83,0.592,89.93853759999436,53.95214328645313
indiana,1974,2,1,5.906,-4.114,0.0,7.7,0.316,70.16362299970122,34.01355685440894
indiana,1974,2,2,3.197,-1.937,0.0,10.31,0.578,100.0,75.21864221266041
indiana,1974,2,3,1.601,-2.5,0.0,8.46,0.418,82.24988100968866,60.955664134393395
indiana,1974,2,4,-2.148,-9.887,0.0,12.27,0.227,78.74230619987938,43.514914569857105
indiana,1974,2,5,3.11,-5.875,2.96560898601683,8.12,0.272,69.03559584004189,35.61596238281156
indiana,1974,2,6,1.548,-3.994,16.0699069498946,2.7,0.538,100.0,78.75410590059319
indiana,1974,2,7,-4.84,-10.051,0.0,9.99,0.313,100.0,73.4187082420361
indiana,1974,2,8,-5.592,-13.757,0.0,13.09,0.229,100.0,56.878291599085074
indiana,1974,2,9,-5.641,-15.061,0.0,12.85,0.23,100.0,57.34078360086256
indiana,1974,2,10,0.592,-16.673,1.18617483792605,6.71,0.318,100.0,49.872770996718785
indiana,1974,2,11,0.513,-13.153,0.0,13.73,0.277,100.0,43.691956169778024
indiana,1974,2,12,11.177,-1.382,0.0,14.51,0.461,83.50994746457081,34.707610594255314
indiana,1974,2,13,11.632,0.089,0.0,14.23,0.742,100.0,54.20449570546459
indiana,1974,2,14,1.422,-3.729,0.0,8.43,0.505,100.0,74.59597084346372
indiana,1974,2,15,2.478,-8.222,0.0,14.8,0.305,92.81071855128279,41.77234623408183
indiana,1974,2,16,8.328,-3.956,0.0,14.61,0.433,95.0046150958906,39.47234143534691
indiana,1974,2,17,7.8,-4.915,0.0,15.17,0.448,100.0,42.33430548871944
indiana,1974,2,18,11.007,0.287,0.0,7.71,0.543,87.06440594622839,41.345437736838214
indiana,1974,2,19,8.41,1.413,12.7059280871435,4.9,0.718,100.0,65.08954905953723
indiana,1974,2,20,7.959,-5.799,0.0,13.99,0.424,100.0,39.63443229616367
indiana,1974,2,21,11.907,0.046,8.65301554983944,9.66,0.526,85.82880980428396,37.73352211889307
indiana,1974,2,22,12.651,0.639,16.2546859997974,4.98,0.836,100.0,57.10700688510435
indiana,1974,2,23,-0.016,-7.151,0.0,15.21,0.3,83.99710134285473,49.173142928850616
indiana,1974,2,24,-2.234,-8.1,5.50197660919594,6.7,0.292,88.01274557260307,56.33317147981064
indiana,1974,2,25,-2.696,-11.843,0.0,16.79,0.213,86.38950967795284,42.5276531485747
indiana,1974,2,26,1.468,-10.486,0.0,16.64,0.239,86.94588094034462,35.1872666574252
indiana,1974,2,27,9.27,-1.622,0.0,16.32,0.421,77.62505714398104,36.008453437489116
indiana,1974,2,28,14.371,6.68,0.0,11.87,0.718,73.26110092932049,43.84729268080673
indiana,1974,3,1,10.023,-4.388,0.0,15.32,0.497,100.0,40.411219206681146
indiana,1974,3,2,20.136,8.166,0.0,11.85,1.186,100.0,50.296022042652055
indiana,1974,3,3,22.617,14.69,0.0,14.51,1.426,85.30711932178423,51.94880696808049
indiana,1974,3,4,20.383,8.265,14.6896839141846,6.89,1.26,100.0,52.625047894119355
indiana,1974,3,5,16.782,3.127,9.78127083305935,15.26,0.825,100.0,43.16838464116326
indiana,1974,3,6,19.412,5.578,0.0,11.13,0.946,100.0,41.96028400250987
indiana,1974,3,7,22.206,11.116,1.4292299747467,12.54,1.594,100.0,59.53734771827806
indiana,1974,3,8,22.821,15.305,1.24457614344919,9.24,1.431,82.28288510673727,51.490301764553294
indiana,1974,3,9,21.357,15.9,3.77715229984688,8.96,1.557,86.17897713245348,61.24936498169641
indiana,1974,3,10,18.044,2.252,2.68009305000305,13.46,0.774,100.0,37.396610591877725
indiana,1974,3,11,7.389,1.927,11.0204398631595,1.72,0.536,76.35725190776576,52.09263999380944
indiana,1974,3,12,7.698,1.154,7.50714628571814,11.12,0.668,100.0,63.56442175984084
indiana,1974,3,13,4.551,-4.837,0.0,19.91,0.274,64.25606942548639,32.41277779409476
indiana,1974,3,14,8.421,-4.947,0.0,19.08,0.311,73.54423296614462,28.17234130157922
indiana,1974,3,15,7.286,3.495,6.18910180770627,4.55,0.597,76.06997768819572,58.43176972018909
indiana,1974,3,16,6.835,-2.075,1.27916038036346,10.92,0.61,100.0,61.58108407392987
indiana,1974,3,17,4.388,-1.097,3.06349480450763,9.84,0.495,87.8091414713995,59.22895311972087
indiana,1974,3,18,11.546,-0.973,0.0,14.16,0.479,84.20083603447688,35.19150596156365
indiana,1974,3,19,9.07,3.182,2.65137581972752,7.12,0.723,94.18842972888959,62.67875811631485
indiana,1974,3,20,7.628,-5.257,0.0,19.89,0.475,100.0,45.4158512293094
indiana,1974,3,21,5.841,-1.809,2.81236171713317,20.52,0.461,86.18220567219835,49.845078143847665
indiana,1974,3,22,7.81,-3.43,0.0,21.63,0.32,67.49193097506041,30.21816900061976
indiana,1974,3,23,5.93,-4.213,3.40019166469574,10.25,0.415,92.83566263710534,44.59549291176077
indiana,1974,3,24,-4.867,-10.005,1.20912790293914,23.35,0.201,70.37872125177533,47.244129223043146
indiana,1974,3,25,4.028,-12.034,0.0,22.73,0.173,71.25591700853936,21.230504549904424
indiana,1974,3,26,11.791,-2.691,0.0,20.03,0.432,86.22116320638325,31.228511579234993
indiana,1974,3,27,14.989,-2.044,0.0,19.24,0.602,100.0,35.32575890633239
indiana,1974,3,28,14.234,2.663,5.40963113297721,5.83,0.947,100.0,58.34721483180749
indiana,1974,3,29,18.92,6.007,2.6024226502841,17.81,1.161,100.0,53.09976951775663
indiana,1974,3,30,15.658,2.599,18.2998329401016,4.76,0.92,100.0,51.71604717376194
indiana,1974,3,31,11.465,-1.31,0.0,17.53,0.637,100.0,47.051189799382165
indiana,1974,4,1,24.48,7.535,6.65814280506538,16.63,1.025,98.62748190915669,33.37703158150943
indiana,1974,4,2,18.942,4.55,0.0,22.63,0.971,100.0,44.34894076415678
indiana,1974,4,3,21.794,12.629,2.99507418765188,12.61,1.157,79.14860683851279,44.31395981224455
indiana,1974,4,4,17.927,5.857,5.48988826602681,9.65,1.103,100.0,53.68612607009444
indiana,1974,4,5,5.656,0.851,9.16513800621033,8.68,0.599,92.19908714545551,65.60275718578012
indiana,1974,4,6,12.017,-2.876,0.0,24.56,0.463,93.69102398964388,32.97399322611235
indiana,1974,4,7,12.613,7.102,3.18872593760489,7.66,0.639,63.33649027841769,43.758930030762436
indiana,1974,4,8,9.641,0.47,5.60498833647216,10.36,0.7,100.0,58.39501576456728
indiana,1974,4,9,9.397,-3.699,0.0,23.51,0.403,86.73021415136786,34.17522902636054
indiana,1974,4,10,16.178,2.79,0.0,19.65,0.584,78.22686288025756,31.75530328878777
indiana,1974,4,11,20.422,9.395,1.09401484161253,17.53,0.834,70.73444136659406,34.749039441397535
indiana,1974,4,12,23.333,12.424,5.79015314578868,18.33,1.161,80.49854576457253,40.50202869583595
indiana,1974,4,13,22.736,12.416,5.86695964276629,22.24,1.397,96.91266767153265,50.52645042545641
indiana,1974,4,14,19.243,7.991,3.72138321392868,10.8,1.284,100.0,57.55453586319285
indiana,1974,4,15,11.267,4.615,0.0,14.01,0.593,69.835055451107,44.3797629666373
indiana,1974,4,16,14.058,0.418,0.0,25.76,0.578,91.79952793791273,36.02072622884684
indiana,1974,4,17,16.666,1.025,0.0,25.97,0.645,98.03997027475299,33.99938564120812
indiana,1974,4,18,17.175,5.213,0.0,18.5,0.763,86.17903696039443,38.9420099783366
indiana,1974,4,19,16.122,5.57,2.27140188206931,20.19,0.953,100.0,52.00533658671205
indiana,1974,4,20,23.669,6.665,0.0,25.61,0.923,94.27558145801193,31.55397689758957
indiana,1974,4,21,20.412,14.696,4.80561852452865,10.23,1.166,69.72622157280713,48.61197602823064
indiana,1974,4,22,18.079,15.207,7.11245013786765,19.11,1.416,81.93466376060866,68.26518205450353
indiana,1974,4,23,14.909,5.909,0.0,12.82,0.632,68.01297550252254,37.27775985543179
indiana,1974,4,24,13.827,0.05,0.0,27.19,0.555,90.53446791871939,35.1100054380589
indiana,1974,4,25,15.382,1.7,0.0,16.17,0.67,97.01225598129919,38.33518795030552
indiana,1974,4,26,23.097,8.395,0.0,24.83,0.931,84.48482868411875,32.94452466604284
indiana,1974,4,27,24.676,12.621,0.0,22.32,1.238,84.73415706143808,39.84353211846674
indiana,1974,4,28,22.473,17.508,5.31424582004547,9.86,1.566,78.26098032670356,57.549778032067366
indiana,1974,4,29,22.614,17.526,5.71848750098525,9.65,1.621,80.91762942767751,59.063353905453596
indiana,1974,4,30,19.074,13.944,6.56776130199432,10.92,1.697,100.0,76.8722593579964
indiana,1974,5,1,19.618,8.141,0.0,25.29,1.055,97.40429609199258,46.19986303861939
indiana,1974,5,2,17.185,11.273,3.97032797332031,8.7,1.132,84.6844903513449,57.73848985500189
indiana,1974,5,3,17.227,9.18,0.0,20.38,1.299,100.0,66.08061663842663
indiana,1974,5,4,18.455,3.495,0.0,24.74,0.79,100.0,37.197788823440675
indiana,1974,5,5,19.375,4.094,0.0,23.2,0.848,100.0,37.70010423944556
indiana,1974,5,6,15.38,4.673,0.0,24.31,0.712,83.50938664733297,40.74351933114059
indiana,1974,5,7,13.812,-0.444,0.0,24.73,0.521,88.10455625665217,32.99126680464344
indiana,1974,5,8,16.233,7.073,33.6931347846985,9.73,0.952,94.54842185757266,51.584253182011615
indiana,1974,5,9,13.173,7.029,0.0,14.04,0.93,92.6428435412172,61.394042953819486
indiana,1974,5,10,17.095,5.73,0.0,24.54,0.928,100.0,47.60375755745963
indiana,1974,5,11,25.007,11.851,13.2030695676804,14.86,1.372,98.78726244451784,43.29306509020589
indiana,1974,5,12,17.888,9.398,9.38338339324218,22.84,1.187,100.0,57.916594251828435
indiana,1974,5,13,19.936,5.383,0.0,20.08,0.819,91.41553067236143,35.16480054504576
indiana,1974,5,14,23.439,17.267,3.82931828488964,14.28,1.275,64.69584236042577,44.195553746674996
indiana,1974,5,15,20.44,10.133,22.3542273044472,26.89,1.275,100.0,53.06456913049871
indiana,1974,5,16,25.474,11.869,0.0,11.07,1.615,100.0,49.56534017804635
indiana,1974,5,17,25.096,18.951,12.4079562742736,6.46,2.214,100.0,69.49289623305724
indiana,1974,5,18,23.269,16.439,3.10079410922981,10.86,1.96,100.0,68.6400981233814
indiana,1974,5,19,21.314,14.342,16.1667048790264,11.57,1.694,100.0,66.81446429161952
indiana,1974,5,20,26.815,14.473,0.0,22.34,1.603,97.24937329701964,45.45162771715414
indiana,1974,5,21,27.963,17.078,1.30460262295173,24.13,2.037,100.0,54.00612098131067
indiana,1974,5,22,24.908,19.221,4.68313275757737,13.12,2.221,99.69148991885703,70.49764864603776
indiana,1974,5,23,24.737,14.174,1.39008550775088,28.19,1.611,99.64463897211701,51.65961766153531
indiana,1974,5,24,20.056,11.678,4.06189796638046,25.8,1.283,93.44091807267245,54.6795240518428
indiana,1974,5,25,17.98,9.799,0.0,21.35,1.012,83.53138279936412,49.092966167369305
indiana,1974,5,26,17.808,8.863,0.0,16.72,0.988,86.85880705780738,48.450291979215464
indiana,1974,5,27,19.929,6.519,0.0,29.92,0.952,98.2206865170155,40.89304893686942
indiana,1974,5,28,22.494,12.1,9.77394282807609,14.22,1.287,91.15769427185312,47.23638129974496
indiana,1974,5,29,26.479,18.329,5.31573891629478,18.11,1.956,92.8301419369303,56.5677082734745
indiana,1974,5,30,26.978,16.925,3.54117155075073,18.87,2.064,100.0,57.96546199354404
indiana,1974,5,31,25.117,18.717,25.5623400211284,15.88,2.117,98.05939435767883,66.36526725526939
indiana,1974,6,1,21.959,12.013,0.0,24.49,1.271,90.54211576224056,48.19265825432223
indiana,1974,6,2,23.454,11.055,0.0,26.62,1.246,94.57154310531159,43.15128831506606
indiana,1974,6,3,25.197,11.525,0.0,27.12,1.508,100.0,47.04942227615974
indiana,1974,6,4,26.923,15.007,0.0,26.65,1.604,94.01476875562454,45.192444691760585
indiana,1974,6,5,24.977,18.042,3.23825478553275,15.91,1.973,95.33952022737891,62.36880490727167
indiana,1974,6,6,26.781,18.282,7.7404320239971,14.25,2.125,100.0,60.37295870855171
indiana,1974,6,7,25.251,19.86,27.8981596363046,8.71,2.231,96.24288571559462,69.38378482483154
indiana,1974,6,8,24.41,18.638,14.8469805717468,12.52,2.302,100.0,75.27446427927515
indiana,1974,6,9,28.339,21.141,4.37256693840027,17.06,2.286,91.12555622921967,59.29676803394631
indiana,1974,6,10,25.381,17.443,11.3517135381649,13.46,1.723,86.46116221942134,53.17271377672693
indiana,1974,6,11,20.429,13.269,0.0,17.43,1.313,86.13617397810327,54.68319884940832
indiana,1974,6,12,20.97,10.66,1.57466530799866,28.55,1.249,97.3242240762146,50.3136810712268
indiana,1974,6,13,22.764,11.538,0.0,24.52,1.181,86.81248292285356,42.64178377280354
indiana,1974,6,14,24.824,14.63,2.65117585649932,22.68,1.521,91.34338602891143,48.521084159247316
indiana,1974,6,15,23.786,17.187,13.3533060549667,27.56,1.788,91.18670955133756,60.696503630460725
indiana,1974,6,16,19.976,11.205,0.0,21.49,1.192,89.57627044706257,51.05341314556156
indiana,1974,6,17,17.687,11.687,0.0,15.69,1.076,78.31849253907635,53.169479480324064
indiana,1974,6,18,24.446,12.421,0.0,27.86,1.261,87.44933727708812,41.14547549158321
indiana,1974,6,19,27.976,18.258,18.5768142226834,11.37,1.962,93.53055437621865,51.978309464566195
indiana,1974,6,20,30.031,17.937,10.9917976870051,24.51,2.438,100.0,57.35640003781637
indiana,1974,6,21,28.616,20.671,22.0151543617249,20.58,2.522,100.0,64.37548038043975
indiana,1974,6,22,27.209,18.582,50.763118266957,4.08,2.312,100.0,64.05690949098825
indiana,1974,6,23,18.421,13.18,16.3332670927048,17.28,1.417,93.50063364666464,66.86288958091232
indiana,1974,6,24,18.722,11.698,0.0,19.82,1.162,84.51667230949373,53.80699128345981
indiana,1974,6,25,20.354,11.028,1.26010179519653,23.66,1.23,93.5247869742808,51.4641115465837
